Date,Ticker,Open,High,Low,Close,Volume,Daily_Return,Log_Return,Category
2021-01-04 00:00:00-05:00,MSFT,213.0401486000575,213.49010649539775,205.6493688567727,208.40655517578125,37130100,,,AI_Core
2021-01-05 00:00:00-05:00,MSFT,207.99488327910248,209.20115958747942,206.5014122383252,208.6075897216797,23823000,0.0009646267879093173,1.0009646267879093,AI_Core
2021-01-06 00:00:00-05:00,MSFT,203.12191147056765,207.2576901048468,202.90172401611616,203.19850158691406,35930700,-0.025929488672882584,0.9740705113271174,AI_Core
2021-01-07 00:00:00-05:00,MSFT,204.9121695160989,209.98615175233365,204.59625535727284,208.98092651367188,27694500,0.028457025428824334,1.0284570254288243,AI_Core
2021-01-08 00:00:00-05:00,MSFT,209.35429576941888,211.17327826429883,207.77466653129983,210.25421142578125,22956200,0.006092828342523671,1.0060928283425237,AI_Core
2021-01-11 00:00:00-05:00,MSFT,209.15326079150833,209.5744991531238,207.48745852732125,208.21505737304688,23031300,-0.009698517042328936,0.9903014829576711,AI_Core
2021-01-12 00:00:00-05:00,MSFT,207.26730569518543,207.84172439484524,204.22292456798172,205.76425170898438,23249300,-0.011770549618184134,0.9882294503818159,AI_Core
2021-01-13 00:00:00-05:00,MSFT,204.8930499925977,207.51619243191996,204.8068769704024,207.11410522460938,20087100,0.006560194515877971,1.006560194515878,AI_Core
2021-01-14 00:00:00-05:00,MSFT,206.70248485489466,208.186387763036,203.66767179671004,203.93572998046875,29480800,-0.015346010551496536,0.9846539894485035,AI_Core
2021-01-15 00:00:00-05:00,MSFT,204.41435985792472,205.36213157006432,202.9878962340234,203.58145141601562,31746500,-0.0017372069351803132,0.9982627930648197,AI_Core
2021-01-19 00:00:00-05:00,MSFT,204.63459777750705,207.72684983143932,203.5623650274793,207.2098846435547,30480900,0.0178230050051289,1.017823005005129,AI_Core
2021-01-20 00:00:00-05:00,MSFT,208.4160850006806,216.1610798929583,208.02356612474742,214.77291870117188,37777300,0.036499388388865794,1.0364993883888658,AI_Core
2021-01-21 00:00:00-05:00,MSFT,215.11757827987228,216.64935150148284,212.93481093432405,215.37606811523438,30709400,0.0028083122290742946,1.0028083122290743,AI_Core
